provider,snapshot_ingested_at_utc,event_id,sport_key,sport_title,commence_time,commence_time_valid,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,bookmaker_last_update_valid,market_key,market_last_update,market_last_update_valid,outcome_name,outcome_description,price_decimal,price_valid_decimal,point,point_present,outcome_link,outcome_sid
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,casumo,Casumo,2026-07-21T22:36:14Z,True,h2h,2026-07-21T22:36:14Z,True,Santos,,1.87,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,casumo,Casumo,2026-07-21T22:36:14Z,True,h2h,2026-07-21T22:36:14Z,True,UCV FC,,4.2,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,casumo,Casumo,2026-07-21T22:36:14Z,True,h2h,2026-07-21T22:36:14Z,True,Draw,,3.5,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,livescorebet,LiveScore Bet,2026-07-21T22:35:53Z,True,h2h,2026-07-21T22:35:53Z,True,Santos,,1.81,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,livescorebet,LiveScore Bet,2026-07-21T22:35:53Z,True,h2h,2026-07-21T22:35:53Z,True,UCV FC,,4.0,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,livescorebet,LiveScore Bet,2026-07-21T22:35:53Z,True,h2h,2026-07-21T22:35:53Z,True,Draw,,3.35,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,leovegas,LeoVegas,2026-07-21T22:35:55Z,True,h2h,2026-07-21T22:35:55Z,True,Santos,,1.9,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,leovegas,LeoVegas,2026-07-21T22:35:55Z,True,h2h,2026-07-21T22:35:55Z,True,UCV FC,,4.1,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,leovegas,LeoVegas,2026-07-21T22:35:55Z,True,h2h,2026-07-21T22:35:55Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-21T22:36:21.252137Z,03868280fe8e1f360f9faa1d11407af7,soccer_conmebol_copa_sudamericana,Copa Sudamericana,2026-07-22T00:30:00Z,True,UCV FC,Santos,virginbet,Virgin Bet,2026-07-21T22:35:54Z,True,h2h,2026-07-21T22:35:53Z,True,Santos,,1.81,True,,False,,
